date,target_next,pred,abs_error
2025-07-22,0.0002882675122515277,-0.0001709092330301501,0.0004591767452816778
2025-07-23,0.0034582132564842105,-0.00016139384843580384,0.0036196071049200145
2025-07-24,0.0022975301550833827,-0.00013983284175096412,0.0024373629968343466
2025-07-25,0.002578796561604646,-0.00012076974445175387,0.0026995663060564
2025-07-28,0.0037153472420692335,-0.00012447227027202545,0.003839819512341259
2025-07-29,-0.0025626423690204847,-0.00012573178876910208,0.0024369105802513826
2025-07-30,0.0,-8.845087834616702e-05,8.845087834616702e-05
2025-07-31,-0.0011418783899515006,-7.94493143376145e-05,0.0010624290756138862
2025-08-01,0.0017147756501856293,-9.747899910152241e-05,0.0018122546492871517
2025-08-04,-0.00028530670470749975,-7.51266622626767e-05,0.00021018004244482304
2025-08-05,0.0014269406392692918,-8.359263019195334e-05,0.001510533269461245
2025-08-06,-0.0011399259048161525,-8.017450352116719e-05,0.0010597514012949854
2025-08-07,-0.004279600570613273,-0.00013736449582609487,0.004142236074787179
2025-08-08,0.002292263610315093,-0.00013091019262815538,0.002423173802943248
2025-08-11,0.0008576329331044796,-0.00012955701810830195,0.0009871899512127816
2025-08-12,0.005998286203941605,-0.00011315157807639555,0.006111437782018001
2025-08-13,-0.0031232254400908044,-9.510424305241225e-05,0.003028121197038392
2025-08-14,0.00569638279692386,-6.098908008555434e-05,0.005757371877009415
2025-08-15,0.005380911922967968,-6.369339716345179e-05,0.00544460532013142
2025-08-18,-0.0014084507042253502,-5.455929067757467e-05,0.0013538914135477755
2025-08-19,0.001692524682651797,-1.695874987027309e-05,0.0017094834325220702
2025-08-20,0.00028161081385524867,-2.67282326921081e-07,0.00028187809618216976
2025-08-21,0.010135135135135087,-2.983835350853455e-05,0.010164973488643621
2025-08-22,0.004738015607580692,5.830486509734698e-05,0.004679710742483345
2025-08-25,-0.0022191400832177743,6.859903780521614e-05,0.0022877391210229907
2025-08-26,-0.0019460661662497047,6.11016496105262e-05,0.0020071678158602307
2025-08-27,0.010306406685236746,0.00012463911429221253,0.010181767570944534
2025-08-28,-0.0008271298593878207,0.0001551341777933384,0.000982264037181159
2025-08-29,0.003863134657836609,0.00011724530205088595,0.003745889355785723
2025-09-01,-0.007421660252886153,9.269015917648107e-05,0.007514350412062634
2025-09-02,-0.0008307947936859739,0.0001554822771311361,0.00098627707081711
2025-09-03,-0.013858093126385862,0.00016110460652068092,0.014019197732906543
2025-09-04,0.009836987071388359,6.962051786651626e-05,0.009767366553521842
2025-09-05,-0.00027831895352070646,0.00022739238901874905,0.0005057113425394555
2025-09-08,-0.0044543429844098315,0.00022655735189629043,0.004680900336306122
2025-09-09,0.0019574944071589773,0.00020666316510302413,0.0017508312420559532
2025-09-10,0.010605637733742679,0.00019896533761188458,0.010406672396130794
2025-09-11,-0.000552333609500022,0.0001131046212335193,0.0006654382307335413
2025-09-12,0.0022105554020446228,5.68861233859241e-05,0.0021536692786586985
2025-09-15,0.0027570995312931057,5.97015201799076e-05,0.002697398011113198
2025-09-16,0.004399230134726428,-3.837100343656775e-06,0.004403067235070085
2025-09-17,0.0024637284423760786,-1.1647156388315701e-05,0.002475375598764394
2025-09-18,-0.0038230475150190513,-0.0001401311038275442,0.003682916411191507
2025-09-19,0.004660087719298156,-0.00010508567344490667,0.004765173392743063
2025-09-22,-0.0002728512960435969,-6.734038506768277e-05,0.00020551091097591417
2025-09-23,0.005185589519650646,-6.245196731560445e-05,0.0052480414869662505
2025-09-24,0.001357588922074493,2.9002395814626495e-06,0.0013546886824930303
2025-09-25,-0.005422993492407824,-1.556444541254016e-05,0.005407429046995284
2025-09-26,0.0046346782988004875,2.0167661962868254e-05,0.00461451063683762
2025-09-29,0.004070556309362372,1.9548217867089464e-05,0.004051008091495283
2025-09-30,0.0029729729729728316,3.5083997899193714e-06,0.0029694645731829124
2025-10-09,-0.01077876583131232,-9.328179822950404e-06,0.01076943765148937
2025-10-10,-0.0002724053391446324,0.0001372603285670291,0.0004096656677116615
2025-10-13,-0.012261580381471404,0.00011295956817277486,0.01237453994964418
2025-10-14,0.0055172413793103114,0.00017054425577587006,0.0053466971235344414
2025-10-15,-0.0016460905349794386,0.00018151926927571316,0.0018276098042551516
2025-10-16,-0.007694421544380159,9.893262995657201e-05,0.0077933541743367305
2025-10-17,0.0024923843810578106,0.0001030418691342517,0.0023893425119235587
2025-10-20,0.005524861878453136,0.0001132306432456039,0.0054116312352075315
2025-10-21,-0.0013736263736264798,0.00011435086813918115,0.001487977241765661
2025-10-22,-0.0019257221458045537,8.886320811230654e-05,0.0020145853539168604
2025-10-23,0.009371554575523744,8.789657511054106e-05,0.009283658000413203
2025-10-24,0.004642271982523205,-2.0765399438811165e-05,0.004663037381962016
2025-10-27,0.00027181299266110237,-1.3599232419427579e-05,0.0002854122250805299
2025-10-28,0.0027173913043476716,-1.3106978374031238e-06,0.002718702002185075
2025-10-29,-0.005420054200542035,-1.635472608830311e-05,0.005403699474453732
2025-10-30,-0.004087193460490468,5.198598827230805e-05,0.004139179448762776
2025-10-31,-0.0005471956224349928,3.142854151923001e-05,0.0005786241639542227
2025-11-03,-0.003558718861209953,-1.8979152252907306e-05,0.0035397397089570455
2025-11-04,-0.001098901098901095,4.510903054332453e-06,0.0011034120019554274
2025-11-05,0.006325632563256134,-8.585827424318265e-05,0.006411490837499316
2025-11-06,-0.0038261820169445127,1.9708591553625036e-05,0.0038458906084981375
2025-11-07,-0.002743484224965731,-6.414539874007881e-06,0.002737069685091723
2025-11-10,-0.004126547455295615,-8.44096452759456e-06,0.004118106490768021
2025-11-11,0.0,-4.396994858769075e-05,4.396994858769075e-05
2025-11-12,0.0022099447513812542,-3.266470245637164e-05,0.002242609453837626
2025-11-13,-0.005788313120176358,-7.629974821099541e-05,0.005712013371965363
2025-11-14,0.0002772387025229417,-2.5772845889853415e-05,0.0003030115484127951
2025-11-17,0.00027716186252768615,-2.7872448751458153e-05,0.0003050343112791443
2025-11-18,-0.0011083402604599168,-2.0417978881472033e-05,0.0010879222815784449
2025-11-19,-0.0030513176144244536,-2.0627466018196442e-05,0.0030306901484062573
2025-11-20,-0.006956037840845863,-0.00011643116426020056,0.006839606676585663
2025-11-21,0.0030820958251611685,-1.7309655940587457e-05,0.003099405481101756
2025-11-24,0.002513966480446994,2.053858740387215e-05,0.002493427893043122
2025-11-25,0.0030649205906938537,5.878399394590847e-05,0.0030061365967479453
2025-11-26,-0.001388888888888884,7.135646492946548e-05,0.0014602453538183494
2025-11-27,0.0025034770514602567,6.678293399969066e-05,0.002436694117460566
2025-11-28,0.003052164261931223,-0.00014154539290583984,0.0031937096548370625
2025-12-01,-0.0027662517289074318,-0.0001391385412575169,0.002627113187649915
2025-12-02,-0.002773925104022079,-9.384004896845094e-05,0.0026800850550536283
2025-12-03,0.003616133518776099,-8.168113372171276e-05,0.0036978146524978116
2025-12-04,0.0019401330376940251,-7.53123635432559e-05,0.002015445401237281
2025-12-05,0.004426002766251713,-8.023803136466766e-05,0.004506240797616381
2025-12-08,0.0002754062241807631,-6.513580736423456e-05,0.00034054203154499767
2025-12-09,0.0,-8.062907354423314e-05,8.062907354423314e-05
2025-12-10,-0.0033039647577092213,-0.00010757426787631756,0.0031963904898329037
2025-12-11,0.0035911602209943716,-6.279876948793233e-05,0.003653958990482304
2025-12-12,-0.0046793283787502915,-5.115549669835434e-05,0.004628172882051937
2025-12-15,-0.004424778761061954,-5.354243453287619e-05,0.004371236326529078
2025-12-16,0.006666666666666599,-2.422744389775827e-05,0.0066908941105643565
2025-12-17,-0.00386313465783672,5.2075760939521306e-05,0.003915210418776241
2025-12-18,0.0005540166204986985,4.328080575694434e-05,0.0005107358147417541
2025-12-19,0.006090808416389759,2.4444499829004085e-05,0.006066363916560755
2025-12-22,0.000825536598789256,2.6603595948258735e-05,0.0007989330028409972
2025-12-23,0.003299422601044766,-5.0083797613723714e-05,0.0033495063986584894
2025-12-24,0.0021923814743765035,-8.719328356845766e-05,0.002279574757944961
2025-12-25,-0.0013672409078478998,-0.00014369577945023146,0.0012235451283976683
2025-12-26,0.00027382256297925345,-0.00013956956619307886,0.0004133921291723323
2025-12-29,0.0027374760470846304,-0.00014380843004320286,0.0028812844771278334
2025-12-30,-0.0019110019110017973,-0.00014285018045989163,0.0017681517305419055
2025-12-31,0.009846827133479286,-0.0001540589303556231,0.010000886063834908
2026-01-05,0.00379198266522196,-6.816203290556566e-06,0.0037987988685125166
2026-01-06,0.005396654074473872,1.3865727870405133e-05,0.005382788346603467
2026-01-07,0.00026838432635534204,-1.729094278252809e-05,0.00028567526913787013
2026-01-08,0.0026831231553527957,-1.343176984841434e-05,0.00269655492520121
2026-01-09,0.005084292213004993,-5.7227462060177215e-05,0.00514151967506517
2026-01-12,-0.005591054313099031,-9.98510454669705e-05,0.005491203267632061
2026-01-13,0.0016064257028112205,3.280557521508057e-05,0.00157362012759614
2026-01-14,0.002673082063619381,3.909370475843081e-05,0.00263398835886095
2026-01-15,0.004532124766728929,4.758761102340203e-05,0.004484537155705527
2026-01-16,0.0,2.817337411713941e-05,2.817337411713941e-05
2026-01-19,-0.005042462845010531,-4.527827758772883e-05,0.004997184567422802
2026-01-20,0.004801280341424352,-0.00010090415526568656,0.0049021844966900385
2026-01-21,-0.00026546323334220023,-7.284424879628659e-05,0.00019261898454591363
2026-01-22,0.0005310674455656361,-7.851371970427946e-05,0.0006095811652699156
2026-01-23,-0.006104033970275924,-2.470344306745132e-05,0.006079330527208472
2026-01-26,0.004806408544726137,1.914257824726706e-05,0.004787265966478871
2026-01-27,0.003188944990698994,-9.906946002798391e-06,0.0031988519367017925
2026-01-28,-0.007682119205298044,-4.736028431740757e-05,0.007634758920980636
2026-01-29,-0.0016017084890549427,1.3901726800924946e-05,0.0016156102158558676
2026-01-30,-0.013101604278074941,-3.800785581982991e-05,0.013063596422255111
2026-02-02,0.007315090761311316,9.856554086690919e-05,0.007216525220444406
2026-02-03,-0.00295857988165682,0.00019302926254238426,0.0031516091441992043
2026-02-04,-0.0032371189641219322,0.00018380832078029148,0.0034209272849022236
2026-02-05,-0.0013531799729363803,0.00018018416534875374,0.001533364138285134
2026-02-06,0.008130081300813163,0.00017237981260618607,0.007957701488206978
2026-02-09,0.0005376344086021057,7.703916329131583e-05,0.0004605952453107898
2026-02-10,-0.003224073078989753,3.627507946352708e-06,0.003227700586936106
2026-02-11,0.0035040431266846195,3.1550737047110757e-06,0.0035008880529799084
2026-02-12,-0.0018802041364489597,-6.0590234474756317e-05,0.0018196139019742033
2026-02-13,0.0,-7.72800073962689e-06,7.72800073962689e-06
2026-02-24,0.0034983853606027626,-5.575004999860343e-05,0.003554135410601366
2026-02-25,0.0018771788683293877,-3.991592601710323e-05,0.001917094794346491
2026-02-26,-0.0032119914346895317,-4.875130830030669e-05,0.003163240126389225
2026-02-27,-0.0010741138560687036,-6.603478201260667e-05,0.0010080790740560968
2026-03-02,-0.013440860215053863,-0.00012176891932574473,0.013319091295728117
2026-03-03,-0.0013623978201634523,0.0001727017430448936,0.001535099563208346
2026-03-04,0.004911323328785855,0.0001375134159964548,0.0047738099127894
2026-03-05,0.0008145533532446514,0.00015440608377640844,0.0006601472694682429
2026-03-06,-0.004883342376559852,0.00014511888388764983,0.005028461260447502
2026-03-09,0.005725190839694694,0.00014123431086794614,0.005583956528826747
2026-03-10,-0.0021686093792355754,-4.690737484553664e-05,0.0021217020043900387
2026-03-11,-0.003803314316761841,-4.4230481901882705e-05,0.0037590838348599584
2026-03-12,-0.004090537223888635,-4.356825076384424e-05,0.0040469689731247906
2026-03-13,0.00191675794085433,-2.8163475862180716e-05,0.0019449214167165108
2026-03-16,-0.006285870456408715,-3.509849727385958e-05,0.006250771959134855
2026-03-17,0.005500550055005604,-9.609087242672611e-05,0.0055966409274323305
2026-03-18,-0.007658643326039383,-3.2900122572664475e-05,0.007625743203466718
2026-03-19,-0.001653803748621896,1.4480793663798416e-05,0.0016682845422856943
2026-03-20,-0.01049144119271117,1.720931622300536e-05,0.010508650508934176
2026-03-23,0.004743303571428603,8.746937796623134e-05,0.004655834193462372
2026-03-24,0.006387114690363793,0.00020795799867432123,0.006179156691689472
2026-03-25,-0.0055187637969095205,0.00025038073495352883,0.00576914453186305
2026-03-26,0.002497225305216455,0.0002294666822470902,0.002267758622969365
2026-03-27,0.0005535566011625193,0.0002370536256539718,0.00031650297550854745
2026-03-30,-0.006085753803596217,4.0655843278647076e-05,0.006126409646874864
2026-03-31,0.007236292791539256,6.409923806154754e-05,0.007172193553477708
2026-04-01,-0.005250069079856368,7.014554206908736e-05,0.005320214621925455
2026-04-02,-0.001388888888888884,8.607316842973305e-05,0.001474962057318617
2026-04-03,0.0011126564673156203,6.089314458736721e-05,0.001051763322728253
2026-04-07,0.0141706029452624,7.360373486217516e-05,0.014096999210400226
2026-04-08,0.0,0.00025302846545348736,0.00025302846545348736
2026-04-09,0.003835616438356171,0.0002517810640362178,0.003583835374319953
2026-04-10,-0.0008187772925764003,0.00018007146331082153,0.0009988487558872218
2026-04-13,0.0049166894291177154,0.0001517601108473328,0.0047649293182703825
2026-04-14,-0.0008154389779830851,0.00014756823413837134,0.0009630072121214563
2026-04-15,0.004080522306855183,-7.949376294223457e-05,0.004160016069797418
2026-04-16,0.0008127878623680473,-9.064085602397998e-05,0.0009034287183920274
2026-04-17,0.0016242555495398214,-8.640130809023228e-05,0.0017106568576300536
2026-04-20,-0.001621621621621716,-8.863136680827477e-05,0.0015329902548134413
2026-04-21,0.004872766648619464,-7.199438866379494e-05,0.00494476103728326
2026-04-22,-0.003232758620689613,-8.445963759741832e-05,0.003148298983092195
2026-04-23,0.000540540540540535,-5.653414720665957e-05,0.0005970746877471945
