date,open,high,low,close,volume,source
2024-12-31,6151.03,6160.73,5957.72,5957.72,237990032,sohu
2025-01-02,5948.68,5982.55,5743.18,5797.09,244125616,sohu
2025-01-03,5808.54,5826.08,5609.77,5625.21,237093216,sohu
2025-01-06,5614.03,5688.92,5561.9,5608.03,203047664,sohu
2025-01-07,5610.95,5694.0,5580.89,5692.04,193912448,sohu
2025-01-08,5664.31,5706.66,5501.49,5661.78,225800832,sohu
2025-01-09,5629.9,5714.46,5629.82,5672.78,193320432,sohu
2025-01-10,5662.77,5718.21,5544.92,5544.92,198014880,sohu
2025-01-13,5487.12,5599.33,5457.51,5559.47,169309200,sohu
2025-01-14,5580.88,5814.71,5562.18,5811.05,235772864,sohu
2025-01-15,5805.9,5815.15,5755.62,5775.57,204290336,sohu
2025-01-16,5810.05,5906.47,5753.76,5801.31,216373248,sohu
2025-01-17,5780.61,5885.42,5755.91,5841.57,196817968,sohu
2025-01-20,5877.97,5925.07,5856.83,5879.15,198430784,sohu
2025-01-21,5911.4,5917.13,5834.96,5908.02,199127840,sohu
2025-01-22,5879.84,5886.74,5824.03,5855.74,180296768,sohu
2025-01-23,5911.22,5991.85,5829.03,5829.03,222855760,sohu
2025-01-24,5815.46,5943.11,5815.46,5938.13,208090432,sohu
2025-01-27,5946.73,5964.15,5846.07,5846.07,188646192,sohu
2025-02-05,5900.51,5928.88,5851.6,5881.44,212005312,sohu
2025-02-06,5869.71,6042.02,5853.75,6041.83,255998512,sohu
2025-02-07,6046.36,6198.75,6042.26,6134.05,323952832,sohu
2025-02-10,6155.05,6218.07,6126.08,6210.55,297825920,sohu
2025-02-11,6209.52,6220.96,6135.87,6190.17,288271584,sohu
2025-02-12,6172.39,6284.92,6171.06,6284.61,281342784,sohu
2025-02-13,6290.79,6290.79,6202.59,6212.5,312984960,sohu
2025-02-14,6203.48,6257.31,6182.26,6248.83,298005856,sohu
2025-02-17,6285.04,6308.48,6231.87,6281.57,323734336,sohu
2025-02-18,6264.28,6282.4,6112.58,6142.14,300159328,sohu
2025-02-19,6134.99,6290.01,6133.94,6288.53,272920096,sohu
2025-02-20,6289.13,6349.47,6274.03,6334.41,288110208,sohu
2025-02-21,6347.67,6456.92,6317.09,6449.23,327263776,sohu
2025-02-24,6454.56,6504.4,6411.77,6464.02,318461152,sohu
2025-02-25,6369.28,6503.01,6359.84,6435.43,295366368,sohu
2025-02-26,6451.4,6527.85,6423.6,6524.41,303176416,sohu
2025-02-27,6526.81,6550.1,6395.91,6499.53,311964096,sohu
2025-02-28,6460.9,6468.8,6252.01,6270.42,295559680,sohu
2025-03-03,6291.05,6382.05,6240.57,6273.67,266945408,sohu
2025-03-04,6218.83,6364.12,6217.81,6357.63,229548480,sohu
2025-03-05,6365.43,6401.83,6318.29,6398.24,238961856,sohu
2025-03-06,6438.16,6548.85,6435.54,6534.97,300554784,sohu
2025-03-07,6512.73,6577.95,6465.26,6507.76,308888800,sohu
2025-03-10,6519.03,6541.59,6466.9,6520.97,256522112,sohu
